datum,partei,rolling_average,sz_err,ci_higher,ci_lower
2014-08-06,FDP,0.0370728325093452,0.00894246231761727,0.0460152948269625,0.028130370191728
2014-08-06,Linke,0.0893211141926926,0.0135680646328229,0.102889178825516,0.0757530495598698
2014-08-06,AfD,0.0487845170625829,0.010194927046907,0.0589794441094899,0.0385895900156759
2014-08-07,CDU/CSU,0.4161117432863,0.0228679107874374,0.438979654073737,0.393243832498862
2014-08-07,SPD,0.250097291761493,0.0201104779244424,0.270207769685935,0.22998681383705
2014-08-07,Grüne,0.100390304961311,0.0139903243058716,0.114380629267183,0.0863999806554392
2014-08-07,FDP,0.0355274237596723,0.00852513654984069,0.044052560309513,0.0270022872098316
2014-08-07,Linke,0.0882123350022758,0.0131543252162039,0.10136666021848,0.0750580097860719
2014-08-07,AfD,0.05,0.0101175227583068,0.0601175227583068,0.0398824772416932
2014-08-10,CDU/CSU,0.413555440414508,0.0216979502590674,0.435253390673575,0.39185749015544
2014-08-10,SPD,0.25589585492228,0.019213674611399,0.275109529533679,0.236682180310881
2014-08-10,Grüne,0.0974518134715026,0.013134629015544,0.110586442487047,0.0843171844559585
2014-08-10,FDP,0.0350336787564767,0.00807284352331606,0.0431065222797927,0.0269608352331606
2014-08-10,Linke,0.0883720207253886,0.0124979492227979,0.100869969948187,0.0758740715025907
2014-08-10,AfD,0.05,0.00960693575129534,0.0596069357512953,0.0403930642487047
2014-08-13,CDU/CSU,0.410962794071925,0.0216852337029744,0.432648027774899,0.38927756036895
2014-08-13,SPD,0.255897502331848,0.0192139309773033,0.275111433309151,0.236683571354545
2014-08-13,Grüne,0.100043527826718,0.0132747383148513,0.113318266141569,0.0867687895118665
2014-08-13,FDP,0.0350331640584517,0.00807288423670847,0.0431060482951601,0.0269602798217432
2014-08-13,Linke,0.0883718520053891,0.0124980816664939,0.100869933671883,0.0758737703388952
2014-08-13,AfD,0.05,0.00960704632604415,0.0596070463260442,0.0403929536739559
2014-08-17,CDU/CSU,0.411066345270891,0.0229388429752066,0.434005188246097,0.388127502295684
2014-08-17,SPD,0.254380739210285,0.0203064841597796,0.274687223370064,0.234074255050505
2014-08-17,Grüne,0.103264462809917,0.0142089129935721,0.117473375803489,0.0890555498163453
2014-08-17,FDP,0.0355744949494949,0.00856539485766759,0.0441398898071625,0.0270091000918274
2014-08-17,Linke,0.0881967401285583,0.0132138590449954,0.101410599173554,0.0749828810835629
2014-08-17,AfD,0.04785927456382,0.00994789944903581,0.0578071740128558,0.0379113751147842
2014-08-20,CDU/CSU,0.411068395685104,0.0229351480376406,0.434003543722745,0.388133247647464
2014-08-20,SPD,0.254377438604544,0.0203027943539132,0.274680232958458,0.234074644250631
2014-08-20,Grüne,0.103263713564379,0.0142083509295387,0.117472064493918,0.0890553626348405
2014-08-20,FDP,0.032704268992426,0.00827806747762222,0.0409823364700482,0.0244262015148038
2014-08-20,Linke,0.0881971540050493,0.0132105301813174,0.101407684186367,0.0749866238237319
2014-08-20,AfD,0.0478597658939637,0.00994757631397751,0.0578073422079412,0.0379121895799862
2014-08-22,CDU/CSU,0.411069500287191,0.0229439931074095,0.434013493394601,0.388125507179782
2014-08-22,SPD,0.255844342331993,0.0203590637564618,0.276203406088455,0.235485278575531
2014-08-22,Grüne,0.101804709936818,0.0141108856978748,0.115915595634693,0.0876938242389431
2014-08-22,FDP,0.0341591039632395,0.00848458012636416,0.0426436840896037,0.0256745238368754
2014-08-22,Linke,0.0881952900631821,0.0132166479035037,0.101411937966686,0.0749786421596784
2014-08-22,AfD,0.0464055140723722,0.00977559678345778,0.05618111085583,0.0366299172889144
2014-08-24,CDU/CSU,0.410925907508702,0.0211591904525112,0.432085097961213,0.389766717056191
2014-08-24,SPD,0.254547488811537,0.0187354848334162,0.273282973644953,0.23581200397812
2014-08-24,Grüne,0.101562406762805,0.0130058189955246,0.114568225758329,0.08855658776728
2014-08-24,FDP,0.0367981103928394,0.00807446245648931,0.0448725728493287,0.0287236479363501
2014-08-24,Linke,0.0884375932371954,0.0121950193933366,0.100632612630532,0.0762425738438588
2014-08-24,AfD,0.0455454997513675,0.00897884336151169,0.0545243431128792,0.0365666563898558
2014-08-27,CDU/CSU,0.410927712041364,0.0211563388684498,0.432084050909814,0.389771373172914
2014-08-27,SPD,0.254544595803918,0.0187350860097445,0.273279681813662,0.235809509794173
2014-08-27,Grüne,0.101562096052501,0.0130030814358158,0.114565177488317,0.0885590146166849
2014-08-27,FDP,0.0367967584766829,0.00807418514467535,0.0448709436213583,0.0287225733320076
2014-08-27,Linke,0.0884379039474992,0.0121948235060157,0.100632727453515,0.0762430804414835
2014-08-27,AfD,0.0455463856020682,0.00897875609028537,0.0545251416923536,0.0365676295117828
2014-08-29,CDU/CSU,0.412045715478551,0.0215420958146331,0.433587811293184,0.390503619663918
2014-08-29,SPD,0.253201649097171,0.0190248596179939,0.272226508715165,0.234176789479178
2014-08-29,Grüne,0.100567790418537,0.0131451810875691,0.113712971506106,0.0874226093309675
2014-08-29,FDP,0.0371344327314477,0.00824108443795011,0.0453755171693978,0.0288933482934975
2014-08-29,Linke,0.0883602964199979,0.0124065786452354,0.100766875065233,0.0759537177747625
2014-08-29,AfD,0.0453251226385555,0.00912495564137355,0.054450078279929,0.0362001669971819
2014-08-31,CDU/CSU,0.41773679417122,0.0227057103825137,0.440442504553734,0.395031083788707
2014-08-31,SPD,0.252584813296903,0.0200141643897996,0.272598977686703,0.232570648907104
2014-08-31,Grüne,0.0978665755919854,0.0136832661657559,0.111549841757741,0.0841833094262295
2014-08-31,FDP,0.0341216985428051,0.00838281876138434,0.0425045173041894,0.0257388797814208
2014-08-31,Linke,0.0882115209471767,0.0130533310564663,0.101264852003643,0.0751581898907104
2014-08-31,AfD,0.0485610200364299,0.00986715277777778,0.0584281728142076,0.0386938672586521
2014-09-03,CDU/CSU,0.414886156648452,0.0226857559198543,0.437571912568306,0.392200400728597
2014-09-03,SPD,0.252584813296903,0.0200141643897996,0.272598977686703,0.232570648907104
2014-09-03,Grüne,0.0978665755919854,0.0136832661657559,0.111549841757741,0.0841833094262295
2014-09-03,FDP,0.0341216985428051,0.00838281876138434,0.0425045173041894,0.0257388797814208
2014-09-03,Linke,0.0910621584699454,0.0132072654826958,0.104269423952641,0.0778548929872495
2014-09-03,AfD,0.0485610200364299,0.00986715277777778,0.0584281728142076,0.0386938672586521
2014-09-04,CDU/CSU,0.411902807775378,0.022191777537797,0.434094585313175,0.389711030237581
2014-09-04,SPD,0.250828833693305,0.0195528326133909,0.270381666306695,0.231276001079914
2014-09-04,Grüne,0.099085313174946,0.0135012764578834,0.112586589632829,0.0855840367170626
2014-09-04,FDP,0.0339098272138229,0.00819426889848812,0.042104096112311,0.0257155583153348
2014-09-04,Linke,0.0926306695464363,0.0130497440604752,0.105680413606911,0.0795809254859611
2014-09-04,AfD,0.0518812095032397,0.00997536285097192,0.0618565723542117,0.0419058466522678
2014-09-05,CDU/CSU,0.413205449591281,0.0222824250681199,0.435487874659401,0.390923024523161
2014-09-05,SPD,0.25083651226158,0.0196220632152589,0.270458575476839,0.231214449046322
2014-09-05,Grüne,0.097791825613079,0.0134474245231608,0.11123925013624,0.0843444010899183
2014-09-05,FDP,0.0325683923705722,0.00803391716621253,0.0406023095367847,0.0245344752043597
2014-09-05,Linke,0.0926550408719346,0.0130964108991826,0.105751451771117,0.079558629972752
2014-09-05,AfD,0.0545613079019074,0.0103223869209809,0.0648836948228883,0.0442389209809264
2014-09-07,CDU/CSU,0.410914627743358,0.0217999422450908,0.432714569988449,0.389114685498267
2014-09-07,SPD,0.248266827680353,0.0191545762889846,0.267421403969337,0.229112251391368
2014-09-07,Grüne,0.0975070881024887,0.0131580342329098,0.110665122335399,0.0843490538695789
2014-09-07,FDP,0.0324745353355035,0.00786102593720466,0.0403355612727082,0.0246135093982989
2014-09-07,Linke,0.095462564317967,0.0129679796282684,0.108430543946235,0.0824945846896986
2014-09-07,AfD,0.0572991704294865,0.0103092071826105,0.067608377612097,0.046989963246876
2014-09-10,CDU/CSU,0.413542695095053,0.0218214987921437,0.435364193887197,0.391721196302909
2014-09-10,SPD,0.245640689003256,0.0190920165948955,0.264732705598151,0.22654867240836
2014-09-10,Grüne,0.0948786892133179,0.0130164247452999,0.107895113958618,0.0818622644680181
2014-09-10,FDP,0.0324750551412667,0.00786127402583762,0.0403363291671043,0.0246137811154291
2014-09-10,Linke,0.0928337359521059,0.0128263302174141,0.10566006616952,0.0800074057346917
2014-09-10,AfD,0.0625564541539754,0.0106932486083395,0.0732497027623149,0.051863205545636
2014-09-14,CDU/CSU,0.410671460176991,0.0224540044247788,0.43312546460177,0.388217455752212
2014-09-14,SPD,0.245408738938053,0.0196560398230088,0.265064778761062,0.225752699115044
2014-09-14,Grüne,0.0951382743362832,0.0134092046460177,0.108547478982301,0.0817290696902655
2014-09-14,FDP,0.0326067477876106,0.00810039601769912,0.0407071438053097,0.0245063517699115
2014-09-14,Linke,0.0899247787610619,0.0130529491150442,0.102977727876106,0.0768718296460177
2014-09-14,AfD,0.0652201327433628,0.0111982765486726,0.0764184092920354,0.0540218561946903
2014-09-17,CDU/CSU,0.407903992921137,0.0224342804999447,0.430338273421082,0.385469712421192
2014-09-17,SPD,0.248175533679903,0.0197221336135383,0.267897667293441,0.228453400066364
2014-09-17,Grüne,0.0951377060059728,0.0134089613980754,0.108546667404048,0.0817287446078974
2014-09-17,FDP,0.0326064594624488,0.00810023891162482,0.0407066983740737,0.024506220550824
2014-09-17,Linke,0.0899247870810751,0.0130527452715408,0.102977532352616,0.0768720418095343
2014-09-17,AfD,0.0652206614312576,0.0111981440106183,0.0764188054418759,0.0540225174206393
2014-09-21,CDU/CSU,0.405356473829201,0.0223670236914601,0.427723497520661,0.382989450137741
2014-09-21,SPD,0.248182369146006,0.0196815250688705,0.267863894214876,0.228500844077135
2014-09-21,Grüne,0.0951184573002755,0.0133822280991736,0.108500685399449,0.0817362292011019
2014-09-21,FDP,0.032596694214876,0.00808330247933884,0.0406799966942149,0.0245133917355372
2014-09-21,Linke,0.0899250688705234,0.0130273465564738,0.102952415426997,0.0768977223140496
2014-09-21,AfD,0.0677939393939394,0.0113435900826446,0.079137529476584,0.0564503493112948
2014-09-23,CDU/CSU,0.408111980601786,0.0223870020941254,0.430498982695911,0.38572497850766
2014-09-23,SPD,0.242671112090819,0.0195471056982255,0.262218217789044,0.223124006392593
2014-09-23,Grüne,0.092363055218781,0.0132228281714979,0.105585883390279,0.0791402270472831
2014-09-23,FDP,0.0298407362504133,0.00775558470186267,0.037596320952276,0.0220851515485506
2014-09-23,Linke,0.0899250523531357,0.0130305036922738,0.102955556045409,0.0768945486608619
2014-09-23,AfD,0.0760630441970682,0.0118290356001323,0.0878920797972005,0.064234008596936
2014-09-26,CDU/CSU,0.406032855644879,0.0228593836653851,0.428892239310264,0.383173471979494
2014-09-26,CDU/CSU,0.406032855644879,0.0228593836653851,0.428892239310264,0.383173471979494
2014-09-26,CDU/CSU,0.406032855644879,0.0228593836653851,0.428892239310264,0.383173471979494
2014-09-26,CDU/CSU,0.406032855644879,0.0228593836653851,0.428892239310264,0.383173471979494
2014-09-26,SPD,0.245383315856926,0.0200731958522661,0.265456511709193,0.22531012000466
2014-09-26,SPD,0.245383315856926,0.0200731958522661,0.265456511709193,0.22531012000466
2014-09-26,SPD,0.245383315856926,0.0200731958522661,0.265456511709193,0.22531012000466
2014-09-26,SPD,0.245383315856926,0.0200731958522661,0.265456511709193,0.22531012000466
2014-09-26,Grüne,0.0919212396597926,0.0135002574857276,0.10542149714552,0.078420982174065
2014-09-26,Grüne,0.0919212396597926,0.0135002574857276,0.10542149714552,0.078420982174065
2014-09-26,Grüne,0.0919212396597926,0.0135002574857276,0.10542149714552,0.078420982174065
2014-09-26,Grüne,0.0919212396597926,0.0135002574857276,0.10542149714552,0.078420982174065
2014-09-26,FDP,0.0298316439473378,0.0079284422696027,0.0377600862169405,0.0219032016777351
2014-09-26,FDP,0.0298316439473378,0.0079284422696027,0.0377600862169405,0.0219032016777351
2014-09-26,FDP,0.0298316439473378,0.0079284422696027,0.0377600862169405,0.0219032016777351
2014-09-26,FDP,0.0298316439473378,0.0079284422696027,0.0377600862169405,0.0219032016777351
2014-09-26,Linke,0.0879645811487825,0.0131796982407084,0.101144279389491,0.0747848829080741
2014-09-26,Linke,0.0879645811487825,0.0131796982407084,0.101144279389491,0.0747848829080741
2014-09-26,Linke,0.0879645811487825,0.0131796982407084,0.101144279389491,0.0747848829080741
2014-09-26,Linke,0.0879645811487825,0.0131796982407084,0.101144279389491,0.0747848829080741
2014-09-26,AfD,0.0789572410579052,0.0123542374461144,0.0913114785040196,0.0666030036117908
2014-09-26,AfD,0.0789572410579052,0.0123542374461144,0.0913114785040196,0.0666030036117908
2014-09-26,AfD,0.0789572410579052,0.0123542374461144,0.0913114785040196,0.0666030036117908
2014-09-26,AfD,0.0789572410579052,0.0123542374461144,0.0913114785040196,0.0666030036117908
2014-09-28,CDU/CSU,0.405738031914894,0.0222090015514184,0.427947033466312,0.383529030363475
2014-09-28,SPD,0.245608931737589,0.0195037078900709,0.26511263962766,0.226105223847518
2014-09-28,Grüne,0.0918273492907801,0.0131131604609929,0.104940509751773,0.0787141888297872
2014-09-28,FDP,0.0267813608156028,0.00735407358156028,0.0341354343971631,0.0194272872340426
2014-09-28,Linke,0.0911225620567376,0.0129642508865248,0.104086812943262,0.0781583111702128
2014-09-28,AfD,0.0790082003546099,0.0120086281028369,0.0910168284574468,0.066999572251773
2014-10-01,CDU/CSU,0.405738031914894,0.0222090015514184,0.427947033466312,0.383529030363475
2014-10-01,SPD,0.248380429964539,0.0195729953457447,0.267953425310284,0.228807434618794
2014-10-01,Grüne,0.0945988475177305,0.013276678856383,0.107875526374113,0.0813221686613475
2014-10-01,FDP,0.0267813608156028,0.00735407358156028,0.0341354343971631,0.0194272872340426
2014-10-01,Linke,0.0883510638297872,0.0128007324911348,0.101151796320922,0.0755503313386525
2014-10-01,AfD,0.0762367021276596,0.0118589671985816,0.0880956693262411,0.064377734929078
2014-10-02,CDU/CSU,0.408077327169573,0.0217921716747216,0.429869498844295,0.386285155494852
2014-10-02,SPD,0.246886425719689,0.0191349096448834,0.266021335364572,0.227751516074806
2014-10-02,Grüne,0.0933011136793444,0.0129097005673461,0.10621081424669,0.0803914131119983
2014-10-02,FDP,0.0253703509140576,0.0069744778314772,0.0323448287455348,0.0183958730825804
2014-10-02,Linke,0.0889556629544022,0.012568920991805,0.101524583946207,0.0763867419625972
2014-10-02,AfD,0.0780100861525531,0.0117530216432024,0.0897631077957554,0.0662570645093507
2014-10-05,CDU/CSU,0.410977815161392,0.0218208074860688,0.432798622647461,0.389157007675323
2014-10-05,SPD,0.243989590999895,0.0190792156450426,0.263068806644937,0.224910375354852
2014-10-05,Grüne,0.0961980864262433,0.0130647523919672,0.109262838818211,0.0831333340342761
2014-10-05,FDP,0.0253743034381243,0.00697866365261276,0.032352967090737,0.0183956397855115
2014-10-05,Linke,0.0860529912732625,0.0124252087057092,0.0984781999789717,0.0736277825675534
2014-10-05,AfD,0.0809031647565976,0.0119192124908001,0.0928223772473978,0.0689839522657975
2014-10-07,CDU/CSU,0.408257155535833,0.0224444730419348,0.430701628577768,0.385812682493898
2014-10-07,SPD,0.244760927446195,0.0196532782338584,0.264414205680053,0.225107649212336
2014-10-07,Grüne,0.0987630352784557,0.0135910982915465,0.112354133570002,0.0851719369869093
2014-10-07,FDP,0.0256706234745951,0.00720302862214333,0.0328736520967384,0.0184675948524517
2014-10-07,Linke,0.0886099400931884,0.0129465997337475,0.101556539826936,0.0756633403594409
2014-10-07,AfD,0.0781783891723985,0.0121044963390282,0.0902828855114267,0.0660738928333703
2014-10-10,CDU/CSU,0.408294060158541,0.0222540601585406,0.430548120317081,0.38604
2014-10-10,SPD,0.24358616570746,0.0194458290802476,0.263031994787708,0.224140336627212
2014-10-10,Grüne,0.0985774785535889,0.0134687653382561,0.112046243891845,0.0851087132153328
2014-10-10,FDP,0.0257622977521989,0.00714850906721685,0.0329108068194158,0.0186137886849821
2014-10-10,Linke,0.0884276251493105,0.0128303974372896,0.1012580225866,0.0755972277120209
2014-10-10,AfD,0.0795026604408731,0.0121244098164839,0.0916270702573569,0.0673782506243892
2014-10-11,CDU/CSU,0.410856589588791,0.0228941382845427,0.433750727873334,0.387962451304249
2014-10-11,SPD,0.243761817974712,0.0199928010023921,0.263754618977104,0.22376901697232
2014-10-11,Grüne,0.0985078027110149,0.0138413634810343,0.112349166192049,0.0846664392299806
2014-10-11,FDP,0.0260445381022896,0.00736419865588336,0.0334087367581729,0.0186803394464062
2014-10-11,Linke,0.0857045221551429,0.0130252021870372,0.0987297243421802,0.0726793199681057
2014-10-11,AfD,0.0763424080191366,0.0122846349242511,0.0886270429433876,0.0640577730948855
2014-10-15,CDU/CSU,0.40811099137931,0.0221861443965517,0.430297135775862,0.385924846982759
2014-10-15,SPD,0.243018857758621,0.0193820560344828,0.262400913793103,0.223636801724138
2014-10-15,Grüne,0.0985883620689655,0.0134304482758621,0.112018810344828,0.0851579137931034
2014-10-15,FDP,0.0284175646551724,0.00744603232758621,0.0358635969827586,0.0209715323275862
2014-10-15,Linke,0.0859364224137931,0.0126421530172414,0.0985785754310345,0.0732942693965517
2014-10-15,AfD,0.0765398706896552,0.0119226713362069,0.0884625420258621,0.0646171993534483
2014-10-19,CDU/CSU,0.408666666666667,0.0215964160246533,0.43026308269132,0.387070250642013
2014-10-19,SPD,0.242877760657422,0.0188628258859784,0.2617405865434,0.224014934771443
2014-10-19,Grüne,0.0958007190549563,0.0129277740112994,0.108728493066256,0.0828729450436569
2014-10-19,FDP,0.0308777606574217,0.00754944324601952,0.0384272039034412,0.0233283174114022
2014-10-19,Linke,0.088512583461736,0.0124555120698511,0.100968095531587,0.0760570713918849
2014-10-19,AfD,0.0738479712378017,0.0114414915254237,0.0852894627632255,0.062406479712378
2014-10-22,CDU/CSU,0.41123998356277,0.0216172436819396,0.432857227244709,0.38962273988083
2014-10-22,SPD,0.245451510170536,0.0189273813437436,0.26437889151428,0.226524128826793
2014-10-22,Grüne,0.0932278611054037,0.0127889839737004,0.106016845079104,0.0804388771317033
2014-10-22,FDP,0.0283054242860078,0.00724084138072735,0.0355462656667352,0.0210645829052805
2014-10-22,Linke,0.0885124306554346,0.0124556400246558,0.10096807068009,0.0760567906307787
2014-10-22,AfD,0.0738473392233409,0.0114441483460037,0.0852914875693446,0.0624031908773372
2014-10-24,CDU/CSU,0.410202340588428,0.0221255944438368,0.432327935032265,0.388076746144591
2014-10-24,CDU/CSU,0.410202340588428,0.0221255944438368,0.432327935032265,0.388076746144591
2014-10-24,CDU/CSU,0.410202340588428,0.0221255944438368,0.432327935032265,0.388076746144591
2014-10-24,CDU/CSU,0.410202340588428,0.0221255944438368,0.432327935032265,0.388076746144591
2014-10-24,SPD,0.249304932735426,0.0195096664114623,0.268814599146888,0.229795266323964
2014-10-24,SPD,0.249304932735426,0.0195096664114623,0.268814599146888,0.229795266323964
2014-10-24,SPD,0.249304932735426,0.0195096664114623,0.268814599146888,0.229795266323964
2014-10-24,SPD,0.249304932735426,0.0195096664114623,0.268814599146888,0.229795266323964
2014-10-24,Grüne,0.0945543038390025,0.0132009963906814,0.107755300229684,0.0813533074483211
2014-10-24,Grüne,0.0945543038390025,0.0132009963906814,0.107755300229684,0.0813533074483211
2014-10-24,Grüne,0.0945543038390025,0.0132009963906814,0.107755300229684,0.0813533074483211
2014-10-24,Grüne,0.0945543038390025,0.0132009963906814,0.107755300229684,0.0813533074483211
2014-10-24,FDP,0.02872087936126,0.0074496850049218,0.0361705643661818,0.0212711943563382
2014-10-24,FDP,0.02872087936126,0.0074496850049218,0.0361705643661818,0.0212711943563382
2014-10-24,FDP,0.02872087936126,0.0074496850049218,0.0361705643661818,0.0212711943563382
2014-10-24,FDP,0.02872087936126,0.0074496850049218,0.0361705643661818,0.0212711943563382
2014-10-24,Linke,0.0868948922673083,0.0126411374822268,0.0995360297495352,0.0742537547850815
2014-10-24,Linke,0.0868948922673083,0.0126411374822268,0.0995360297495352,0.0742537547850815
2014-10-24,Linke,0.0868948922673083,0.0126411374822268,0.0995360297495352,0.0742537547850815
2014-10-24,Linke,0.0868948922673083,0.0126411374822268,0.0995360297495352,0.0742537547850815
2014-10-24,AfD,0.06930219840315,0.0113423296510992,0.0806445280542492,0.0579598687520508
2014-10-24,AfD,0.06930219840315,0.0113423296510992,0.0806445280542492,0.0579598687520508
2014-10-24,AfD,0.06930219840315,0.0113423296510992,0.0806445280542492,0.0579598687520508
2014-10-24,AfD,0.06930219840315,0.0113423296510992,0.0806445280542492,0.0579598687520508
2014-10-26,CDU/CSU,0.407010606409961,0.022784937744985,0.429795544154946,0.384225668664976
2014-10-26,SPD,0.252470025363154,0.0201797532856813,0.272649778648836,0.232290272077473
2014-10-26,Grüne,0.094800553377911,0.0136136522942126,0.108414205672124,0.0811869010836984
2014-10-26,FDP,0.0286517177772654,0.00767472792252709,0.0363264456997925,0.0209769898547383
2014-10-26,Linke,0.0867270002305741,0.0130235220198294,0.0997505222504035,0.0737034782107448
2014-10-26,AfD,0.0666024902005995,0.0114957240027669,0.0780982142033664,0.0551067661978326
2014-10-29,CDU/CSU,0.407010606409961,0.022784937744985,0.429795544154946,0.384225668664976
2014-10-29,SPD,0.249583237260779,0.020107583583122,0.269690820843901,0.229475653677657
2014-10-29,Grüne,0.0976873414802859,0.0137695388517408,0.111456880332027,0.0839178026285451
2014-10-29,FDP,0.0286517177772654,0.00767472792252709,0.0363264456997925,0.0209769898547383
2014-10-29,Linke,0.0867270002305741,0.0130235220198294,0.0997505222504035,0.0737034782107448
2014-10-29,AfD,0.0666024902005995,0.0114957240027669,0.0780982142033664,0.0551067661978326
2014-11-02,CDU/CSU,0.407011639967731,0.0227813311052207,0.429792971072951,0.38423030886251
2014-11-02,SPD,0.249583381353002,0.0201040728362337,0.269687454189236,0.229479308516768
2014-11-02,Grüne,0.0976846836464216,0.0137688129537859,0.111453496600207,0.0839158706926357
2014-11-02,FDP,0.0286521839345396,0.00767181629595482,0.0363240002304944,0.0209803676385848
2014-11-02,Linke,0.0867281318428028,0.0130230540509393,0.0997511858937421,0.0737050777918636
2014-11-02,AfD,0.0692647228304714,0.0116842802812032,0.0809490031116745,0.0575804425492682
2014-11-05,CDU/CSU,0.407011639967731,0.0227813311052207,0.429792971072951,0.38423030886251
2014-11-05,SPD,0.24669759133341,0.0200319280857439,0.266729519419154,0.226665663247666
2014-11-05,Grüne,0.0976846836464216,0.0137688129537859,0.111453496600207,0.0839158706926357
2014-11-05,FDP,0.0315379739541316,0.00801811109830587,0.0395560850524375,0.0235198628558257
2014-11-05,Linke,0.0867281318428028,0.0130230540509393,0.0997511858937421,0.0737050777918636
2014-11-05,AfD,0.0692647228304714,0.0116842802812032,0.0809490031116745,0.0575804425492682
2014-11-06,CDU/CSU,0.408284747243149,0.0223127164537613,0.43059746369691,0.385972030789388
2014-11-06,SPD,0.245755540997926,0.0195701473960039,0.265325688393929,0.226185393601922
2014-11-06,Grüne,0.097806529097063,0.0134816082541762,0.111288137351239,0.0843249208428868
2014-11-06,FDP,0.0325728791352768,0.0080542493722022,0.040627128507479,0.0245186297630746
2014-11-06,Linke,0.0869003166284529,0.012753879244459,0.0996541958729119,0.0741464373839939
2014-11-06,AfD,0.0693034174036467,0.0114425177421116,0.0807459351457583,0.0578608996615351
2014-11-09,CDU/CSU,0.408288671023965,0.0222846677559913,0.430573338779956,0.386004003267974
2014-11-09,SPD,0.245765250544662,0.0195454237472767,0.265310674291939,0.226219826797386
2014-11-09,Grüne,0.0977886710239651,0.0134622156862745,0.11125088671024,0.0843264553376906
2014-11-09,FDP,0.0300255991285403,0.00772896623093682,0.0377545653594771,0.0222966328976035
2014-11-09,Linke,0.0869074074074074,0.012736151416122,0.0996435588235294,0.0741712559912854
2014-11-09,AfD,0.0693050108932462,0.0114274259259259,0.0807324368191721,0.0578775849673203
2014-11-12,CDU/CSU,0.408288298104162,0.022288052952713,0.430576351056875,0.386000245151449
2014-11-12,SPD,0.248496949226411,0.0196170244061887,0.2681139736326,0.228879924820222
2014-11-12,Grüne,0.0950621050337764,0.0133153802571366,0.108377485290913,0.0817467247766398
2014-11-12,FDP,0.0300256047069078,0.0077291948136849,0.0377547995205927,0.0222964098932229
2014-11-12,Linke,0.0896328176073218,0.0128864186097189,0.102519236217041,0.076746398997603
2014-11-12,AfD,0.0693026803225104,0.0114275996949226,0.080730280017433,0.0578750806275877
2014-11-14,CDU/CSU,0.408283435314685,0.0223124661276224,0.430595901442308,0.385970969187063
2014-11-14,SPD,0.248464270104895,0.0196381020541958,0.268102372159091,0.228826168050699
2014-11-14,Grüne,0.0964335664335664,0.0134346722027972,0.109868238636364,0.0829988942307692
2014-11-14,Linke,0.0896601835664336,0.0129023262674825,0.102562509833916,0.0767578572989511
2014-11-14,AfD,0.0693006993006993,0.0114405343094406,0.0807412336101399,0.0578601649912587
2014-11-16,CDU/CSU,0.40827967586509,0.0223378810775296,0.430617556942619,0.38594179478756
2014-11-16,SPD,0.245928055190539,0.019602105781866,0.265530160972405,0.226325949408673
2014-11-16,Grüne,0.0989805081033727,0.0135957052124398,0.112576213315813,0.085384802890933
2014-11-16,FDP,0.0325731600786198,0.00805442891461018,0.04062758899323,0.0245187311640096
2014-11-16,Linke,0.0896594393342094,0.0129178208497591,0.102577260183968,0.0767416184844503
2014-11-16,AfD,0.069299167761717,0.0114555869469996,0.0807547547087166,0.0578435808147175
2014-11-19,CDU/CSU,0.411018508378053,0.0223573902091775,0.43337589858723,0.388661118168875
2014-11-19,SPD,0.243190778666083,0.0195339710875041,0.262724749753587,0.223656807578578
2014-11-19,Grüne,0.1017205125397,0.0137466126382652,0.115467125177965,0.0879738999014347
2014-11-19,FDP,0.0325734410833242,0.00805731025445015,0.0406307513377744,0.0245161308288741
2014-11-19,Linke,0.0869192859489651,0.0127700405213011,0.0996893264702661,0.074149245427664
2014-11-19,AfD,0.0665589749206002,0.0112831190450115,0.0778420939656117,0.0552758558755887
2014-11-21,CDU/CSU,0.411075144508671,0.0228426716763006,0.433917816184971,0.38823247283237
2014-11-21,SPD,0.243994797687861,0.0199948450867052,0.263989642774566,0.223999952601156
2014-11-21,Grüne,0.102998843930636,0.0141422647398844,0.11714110867052,0.0888565791907514
2014-11-21,FDP,0.0327161134163209,0.00824189257722453,0.0409580059935454,0.0244742208390964
2014-11-21,Linke,0.0855653179190751,0.0129315213872832,0.0984968393063584,0.0726337965317919
2014-11-21,AfD,0.0651849710982659,0.0113883479768786,0.0765733190751445,0.0537966231213873
2014-11-22,CDU/CSU,0.413762113520997,0.0228368516382095,0.436598965159206,0.390925261882787
2014-11-22,SPD,0.246675703737886,0.0200351938163359,0.266710897554222,0.226640509921551
2014-11-22,Grüne,0.102992616520535,0.014124847715736,0.117117464236271,0.0888677688047993
2014-11-22,FDP,0.0327104899930987,0.00823385553255118,0.0409443455256499,0.0244766344605475
2014-11-22,Linke,0.0828853253345639,0.0127540828334102,0.0956394081679742,0.0701312425011537
2014-11-22,AfD,0.0625057683433318,0.0111819162436548,0.0736876845869866,0.051323852099677
2014-11-26,CDU/CSU,0.413762113520997,0.0228368516382095,0.436598965159206,0.390925261882787
2014-11-26,SPD,0.24956102907245,0.0201073269497,0.26966835602215,0.22945370212275
2014-11-26,Grüne,0.102992616520535,0.014124847715736,0.117117464236271,0.0888677688047993
2014-11-26,FDP,0.0298337934207499,0.00788865194386934,0.0377224453646193,0.0219451414768806
2014-11-26,Linke,0.0857706506691278,0.0129098904014767,0.0986805410706045,0.0728607602676511
2014-11-26,AfD,0.0596204430087679,0.0109828287955699,0.0706032718043378,0.048637614213198
